game_pk,date,game_time_utc,venue_id,venue_name,home_team,away_team,home_team_id,away_team_id,home_runs,away_runs,total_runs,home_sp_id,home_sp_name,away_sp_id,away_sp_name
745444,2024-03-20,2024-03-20T10:05:00Z,5150,Gocheok Sky Dome,San Diego Padres,Los Angeles Dodgers,135,119,2,5,7,506433,Yu Darvish,607192,Tyler Glasnow
746175,2024-03-21,2024-03-21T10:05:00Z,5150,Gocheok Sky Dome,Los Angeles Dodgers,San Diego Padres,119,135,11,15,26,808967,Yoshinobu Yamamoto,605397,Joe Musgrove
747060,2024-03-28,2024-03-28T19:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Angels,110,108,11,3,14,669203,Corbin Burnes,663776,Patrick Sandoval
746737,2024-03-28,2024-03-28T20:10:00Z,2602,Great American Ball Park,Cincinnati Reds,Washington Nationals,113,120,8,2,10,593423,Frankie Montas,680686,Josiah Gray
745445,2024-03-28,2024-03-28T20:10:00Z,2680,Petco Park,San Diego Padres,San Francisco Giants,135,137,6,4,10,506433,Yu Darvish,657277,Logan Webb
746165,2024-03-28,2024-03-28T20:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,St. Louis Cardinals,119,138,7,1,8,607192,Tyler Glasnow,571945,Miles Mikolas
745116,2024-03-28,2024-03-28T20:10:00Z,12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,2,8,10,621107,Zach Eflin,621244,José Berríos
746335,2024-03-28,2024-03-28T20:10:00Z,7,Kauffman Stadium,Kansas City Royals,Minnesota Twins,118,142,1,4,5,666142,Cole Ragans,641154,Pablo López
746821,2024-03-28,2024-03-28T20:10:00Z,4,Guaranteed Rate Field,Chicago White Sox,Detroit Tigers,145,116,0,1,1,676979,Garrett Crochet,669373,Tarik Skubal
746089,2024-03-28,2024-03-28T20:10:00Z,4169,loanDepot park,Miami Marlins,Pittsburgh Pirates,146,134,5,6,11,666200,Jesús Luzardo,656605,Mitch Keller
746418,2024-03-28,2024-03-28T20:10:00Z,2392,Minute Maid Park,Houston Astros,New York Yankees,117,147,4,5,9,664285,Framber Valdez,641482,Nestor Cortes
745039,2024-03-28,2024-03-28T23:35:00Z,5325,Globe Life Field,Texas Rangers,Chicago Cubs,140,112,4,3,7,543135,Nathan Eovaldi,657006,Justin Steele
745687,2024-03-28,2024-03-29T02:07:00Z,10,Oakland Coliseum,Oakland Athletics,Cleveland Guardians,133,114,0,8,8,622072,Alex Wood,669456,Shane Bieber
747224,2024-03-28,2024-03-29T02:10:00Z,15,Chase Field,Arizona Diamondbacks,Colorado Rockies,109,115,16,1,17,668678,Zac Gallen,607536,Kyle Freeland
745283,2024-03-28,2024-03-29T02:10:00Z,680,T-Mobile Park,Seattle Mariners,Boston Red Sox,136,111,4,6,10,622491,Luis Castillo,678394,Brayan Bello
745848,2024-03-29,2024-03-29T17:40:00Z,3289,Citi Field,New York Mets,Milwaukee Brewers,121,158,1,3,4,500779,Jose Quintana,642547,Freddy Peralta
745604,2024-03-29,2024-03-29T19:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,3,9,12,554430,Zack Wheeler,675911,Spencer Strider
745117,2024-03-29,2024-03-29T22:50:00Z,12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,8,2,10,650644,Aaron Civale,605135,Chris Bassitt
746091,2024-03-29,2024-03-29T23:10:00Z,4169,loanDepot park,Miami Marlins,Pittsburgh Pirates,146,134,2,7,9,640462,A.J. Puk,527048,Martín Pérez
746412,2024-03-29,2024-03-30T00:10:00Z,2392,Minute Maid Park,Houston Astros,New York Yankees,117,147,1,7,8,664299,Cristian Javier,607074,Carlos Rodón
747223,2024-03-29,2024-03-30T01:40:00Z,15,Chase Field,Arizona Diamondbacks,Colorado Rockies,109,115,7,3,10,518876,Merrill Kelly,615698,Cal Quantrill
745682,2024-03-29,2024-03-30T01:40:00Z,10,Oakland Coliseum,Oakland Athletics,Cleveland Guardians,133,114,4,6,10,548389,Ross Stripling,671106,Logan Allen
745276,2024-03-29,2024-03-30T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Boston Red Sox,136,111,1,0,1,669923,George Kirby,601713,Nick Pivetta
745435,2024-03-29,2024-03-30T01:40:00Z,2680,Petco Park,San Diego Padres,San Francisco Giants,135,137,3,8,11,605397,Joe Musgrove,690986,Kyle Harrison
746167,2024-03-29,2024-03-30T02:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,St. Louis Cardinals,119,138,6,3,9,676272,Bobby Miller,668868,Zack Thompson
745850,2024-03-30,2024-03-30T17:40:00Z,3289,Citi Field,New York Mets,Milwaukee Brewers,121,158,6,7,13,622663,Luis Severino,669084,DL Hall
746818,2024-03-30,2024-03-30T18:10:00Z,4,Guaranteed Rate Field,Chicago White Sox,Detroit Tigers,145,116,6,7,13,647336,Michael Soroka,628317,Kenta Maeda
747063,2024-03-30,2024-03-30T20:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Angels,110,108,13,4,17,680570,Grayson Rodriguez,656288,Griffin Canning
745599,2024-03-30,2024-03-30T20:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,4,12,16,605400,Aaron Nola,608331,Max Fried
745684,2024-03-30,2024-03-30T20:07:00Z,10,Oakland Coliseum,Oakland Athletics,Cleveland Guardians,133,114,3,12,15,676664,JP Sears,676440,Tanner Bibee
746736,2024-03-30,2024-03-30T20:10:00Z,2602,Great American Ball Park,Cincinnati Reds,Washington Nationals,113,120,6,7,13,668881,Hunter Greene,571578,Patrick Corbin
745119,2024-03-30,2024-03-30T20:10:00Z,12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,5,1,6,641793,Zack Littell,579328,Yusei Kikuchi
746333,2024-03-30,2024-03-30T20:10:00Z,7,Kauffman Stadium,Kansas City Royals,Minnesota Twins,118,142,1,5,6,607625,Seth Lugo,657746,Joe Ryan
746087,2024-03-30,2024-03-30T20:10:00Z,4169,loanDepot park,Miami Marlins,Pittsburgh Pirates,146,134,3,9,12,677960,Ryan Weathers,683003,Jared Jones
745037,2024-03-30,2024-03-30T23:05:00Z,5325,Globe Life Field,Texas Rangers,Chicago Cubs,140,112,11,2,13,674003,Cody Bradford,543294,Kyle Hendricks
745436,2024-03-30,2024-03-30T23:15:00Z,2680,Petco Park,San Diego Padres,San Francisco Giants,135,137,6,9,15,656302,Dylan Cease,663855,Jordan Hicks
746410,2024-03-30,2024-03-30T23:15:00Z,2392,Minute Maid Park,Houston Astros,New York Yankees,117,147,3,5,8,686613,Hunter Brown,573186,Marcus Stroman
747221,2024-03-30,2024-03-31T00:10:00Z,15,Chase Field,Arizona Diamondbacks,Colorado Rockies,109,115,4,9,13,674072,Tommy Henry,596295,Austin Gomber
746168,2024-03-30,2024-03-31T01:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,St. Louis Cardinals,119,138,5,6,11,808967,Yoshinobu Yamamoto,458681,Lance Lynn
745278,2024-03-30,2024-03-31T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Boston Red Sox,136,111,4,3,7,669302,Logan Gilbert,676710,Kutter Crawford
747062,2024-03-31,2024-03-31T17:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Angels,110,108,1,4,5,669330,Tyler Wells,672282,Reid Detmers
745602,2024-03-31,2024-03-31T17:35:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,5,4,9,624133,Ranger Suarez,519242,Chris Sale
746739,2024-03-31,2024-03-31T17:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Washington Nationals,113,120,6,5,11,607259,Nick Martinez,663623,Jake Irvin
745115,2024-03-31,2024-03-31T17:40:00Z,12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,2,9,11,542888,Shawn Armstrong,592332,Kevin Gausman
746090,2024-03-31,2024-03-31T17:40:00Z,4169,loanDepot park,Miami Marlins,Pittsburgh Pirates,146,134,7,9,16,669432,Trevor Rogers,663559,Bailey Falter
745845,2024-03-31,2024-03-31T17:40:00Z,3289,Citi Field,New York Mets,Milwaukee Brewers,121,158,1,4,5,656731,Tylor Megill,607067,Colin Rea
746332,2024-03-31,2024-03-31T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Minnesota Twins,118,142,11,0,11,663903,Brady Singer,641927,Bailey Ober
746815,2024-03-31,2024-03-31T18:10:00Z,4,Guaranteed Rate Field,Chicago White Sox,Detroit Tigers,145,116,2,3,5,607200,Erick Fedde,656427,Jack Flaherty
746413,2024-03-31,2024-03-31T18:10:00Z,2392,Minute Maid Park,Houston Astros,New York Yankees,117,147,3,4,7,641585,J.P. France,657376,Clarke Schmidt
745035,2024-03-31,2024-03-31T18:35:00Z,5325,Globe Life Field,Texas Rangers,Chicago Cubs,140,112,5,9,14,592351,Jon Gray,696136,Jordan Wicks
745683,2024-03-31,2024-03-31T20:07:00Z,10,Oakland Coliseum,Oakland Athletics,Cleveland Guardians,133,114,4,3,7,621112,Paul Blackburn,471911,Carlos Carrasco
747222,2024-03-31,2024-03-31T20:10:00Z,15,Chase Field,Arizona Diamondbacks,Colorado Rockies,109,115,5,1,6,694297,Brandon Pfaadt,663372,Ryan Feltner
745279,2024-03-31,2024-03-31T20:10:00Z,680,T-Mobile Park,Seattle Mariners,Boston Red Sox,136,111,1,5,6,682243,Bryce Miller,676477,Garrett Whitlock
745438,2024-03-31,2024-03-31T20:10:00Z,2680,Petco Park,San Diego Padres,San Francisco Giants,135,137,13,4,17,650633,Michael King,641726,Daulton Jefferies
746166,2024-03-31,2024-03-31T23:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,St. Louis Cardinals,119,138,5,4,9,694813,Gavin Stone,571927,Steven Matz
746899,2024-04-01,2024-04-01T18:20:00Z,17,Wrigley Field,Chicago Cubs,Colorado Rockies,112,115,5,0,5,684007,Shota Imanaga,641712,Dakota Hudson
744875,2024-04-01,2024-04-01T20:05:00Z,3309,Nationals Park,Washington Nationals,Pittsburgh Pirates,120,134,4,8,12,669022,MacKenzie Gore,594835,Marco Gonzales
747058,2024-04-01,2024-04-01T22:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Kansas City Royals,110,118,6,4,10,665152,Dean Kremer,608379,Michael Wacha
745600,2024-04-01,2024-04-01T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Cincinnati Reds,143,113,3,6,9,650911,Cristopher Sánchez,671096,Andrew Abbott
746085,2024-04-01,2024-04-01T22:40:00Z,4169,loanDepot park,Miami Marlins,Los Angeles Angels,146,108,4,7,11,676974,Max Meyer,681217,Chase Silseth
745109,2024-04-01,2024-04-01T22:50:00Z,12,Tropicana Field,Tampa Bay Rays,Texas Rangers,139,140,3,9,12,686752,Ryan Pepiot,641540,Dane Dunning
745842,2024-04-01,2024-04-01T23:10:00Z,3289,Citi Field,New York Mets,Detroit Tigers,121,116,0,5,5,640455,Sean Manaea,681857,Reese Olson
746409,2024-04-01,2024-04-02T00:10:00Z,2392,Minute Maid Park,Houston Astros,Toronto Blue Jays,117,141,10,0,10,669854,Ronel Blanco,670102,Bowden Francis
745675,2024-04-01,2024-04-02T01:40:00Z,10,Oakland Coliseum,Oakland Athletics,Boston Red Sox,133,111,0,9,9,671212,Joe Boyle,656557,Tanner Houck
745277,2024-04-01,2024-04-02T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Cleveland Guardians,136,114,5,4,9,676106,Emerson Hancock,663474,Triston McKenzie
745437,2024-04-01,2024-04-02T01:40:00Z,2680,Petco Park,San Diego Padres,St. Louis Cardinals,135,138,2,6,8,663362,Matt Waldron,502043,Kyle Gibson
747218,2024-04-01,2024-04-02T01:40:00Z,15,Chase Field,Arizona Diamondbacks,New York Yankees,109,147,2,5,7,669194,Ryne Nelson,661563,Luis Gil
746170,2024-04-01,2024-04-02T02:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,San Francisco Giants,119,137,8,3,11,572020,James Paxton,676775,Keaton Winn
746009,2024-04-02,2024-04-02T20:10:00Z,32,American Family Field,Milwaukee Brewers,Minnesota Twins,158,142,3,2,5,596001,Jakob Junis,686973,Louis Varland
747057,2024-04-02,2024-04-02T22:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Kansas City Royals,110,118,1,4,5,608344,Cole Irvin,679525,Alec Marsh
745598,2024-04-02,2024-04-02T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Cincinnati Reds,143,113,9,4,13,605513,Spencer Turnbull,668933,Graham Ashcraft
746086,2024-04-02,2024-04-02T22:40:00Z,4169,loanDepot park,Miami Marlins,Los Angeles Angels,146,108,1,3,4,666200,Jesús Luzardo,542881,Tyler Anderson
745111,2024-04-02,2024-04-02T22:50:00Z,12,Tropicana Field,Tampa Bay Rays,Texas Rangers,139,140,5,2,7,621107,Zach Eflin,571760,Andrew Heaney
746898,2024-04-02,2024-04-02T23:40:00Z,17,Wrigley Field,Chicago Cubs,Colorado Rockies,112,115,12,2,14,665871,Javier Assad,607536,Kyle Freeland
746814,2024-04-02,2024-04-02T23:40:00Z,4,Guaranteed Rate Field,Chicago White Sox,Atlanta Braves,145,144,3,2,5,676979,Garrett Crochet,625643,Reynaldo López
746411,2024-04-02,2024-04-03T00:10:00Z,2392,Minute Maid Park,Houston Astros,Toronto Blue Jays,117,141,1,2,3,664285,Framber Valdez,621244,José Berríos
745680,2024-04-02,2024-04-03T01:40:00Z,10,Oakland Coliseum,Oakland Athletics,Boston Red Sox,133,111,4,5,9,622072,Alex Wood,678394,Brayan Bello
745273,2024-04-02,2024-04-03T01:40:00Z,680,T-Mobile Park,Seattle Mariners,Cleveland Guardians,136,114,2,5,7,622491,Luis Castillo,669456,Shane Bieber
745439,2024-04-02,2024-04-03T01:40:00Z,2680,Petco Park,San Diego Padres,St. Louis Cardinals,135,138,2,5,7,506433,Yu Darvish,571945,Miles Mikolas
747220,2024-04-02,2024-04-03T01:40:00Z,15,Chase Field,Arizona Diamondbacks,New York Yankees,109,147,7,0,7,668678,Zac Gallen,641482,Nestor Cortes
746169,2024-04-02,2024-04-03T02:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,San Francisco Giants,119,137,5,4,9,518489,Ryan Brasier,657277,Logan Webb
747059,2024-04-03,2024-04-03T17:05:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Kansas City Royals,110,118,4,3,7,669203,Corbin Burnes,666142,Cole Ragans
745114,2024-04-03,2024-04-03T17:10:00Z,12,Tropicana Field,Tampa Bay Rays,Texas Rangers,139,140,1,4,5,650644,Aaron Civale,543135,Nathan Eovaldi
746083,2024-04-03,2024-04-03T17:10:00Z,4169,loanDepot park,Miami Marlins,Los Angeles Angels,146,108,2,10,12,640462,A.J. Puk,663776,Patrick Sandoval
746008,2024-04-03,2024-04-03T17:10:00Z,32,American Family Field,Milwaukee Brewers,Minnesota Twins,158,142,3,7,10,605452,Joe Ross,663978,Chris Paddack
745678,2024-04-03,2024-04-03T19:37:00Z,10,Oakland Coliseum,Oakland Athletics,Boston Red Sox,133,111,0,1,1,548389,Ross Stripling,601713,Nick Pivetta
747219,2024-04-03,2024-04-03T19:40:00Z,15,Chase Field,Arizona Diamondbacks,New York Yankees,109,147,5,6,11,518876,Merrill Kelly,607074,Carlos Rodón
745603,2024-04-03,2024-04-03T20:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Cincinnati Reds,143,113,1,4,5,554430,Zack Wheeler,593423,Frankie Montas
745275,2024-04-03,2024-04-03T20:10:00Z,680,T-Mobile Park,Seattle Mariners,Cleveland Guardians,136,114,0,8,8,669923,George Kirby,671106,Logan Allen
745440,2024-04-03,2024-04-03T20:10:00Z,2680,Petco Park,San Diego Padres,St. Louis Cardinals,135,138,3,2,5,605397,Joe Musgrove,668868,Zack Thompson
744869,2024-04-03,2024-04-03T22:45:00Z,3309,Nationals Park,Washington Nationals,Pittsburgh Pirates,120,134,5,3,8,592866,Trevor Williams,656605,Mitch Keller
746900,2024-04-03,2024-04-03T23:40:00Z,17,Wrigley Field,Chicago Cubs,Colorado Rockies,112,115,9,8,17,681432,Luke Little,615698,Cal Quantrill
746407,2024-04-03,2024-04-04T00:10:00Z,2392,Minute Maid Park,Houston Astros,Toronto Blue Jays,117,141,8,0,8,664299,Cristian Javier,605135,Chris Bassitt
746163,2024-04-03,2024-04-04T02:10:00Z,22,Dodger Stadium,Los Angeles Dodgers,San Francisco Giants,119,137,5,4,9,607192,Tyler Glasnow,690986,Kyle Harrison
745844,2024-04-04,2024-04-04T16:10:00Z,3289,Citi Field,New York Mets,Detroit Tigers,121,116,3,6,9,605288,Adrian Houser,663554,Casey Mize
745843,2024-04-04,2024-04-04T16:15:00Z,3289,Citi Field,New York Mets,Detroit Tigers,121,116,2,1,3,676130,José Buttó,666159,Matt Manning
744870,2024-04-04,2024-04-04T20:05:00Z,3309,Nationals Park,Washington Nationals,Pittsburgh Pirates,120,134,4,7,11,680686,Josiah Gray,527048,Martín Pérez
745928,2024-04-04,2024-04-04T20:10:00Z,3312,Target Field,Minnesota Twins,Cleveland Guardians,142,114,2,4,6,641154,Pablo López,676440,Tanner Bibee
745200,2024-04-04,2024-04-04T20:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Miami Marlins,138,146,8,5,13,458681,Lance Lynn,677960,Ryan Weathers
746327,2024-04-04,2024-04-04T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,10,1,11,607625,Seth Lugo,647336,Michael Soroka
745764,2024-04-05,2024-04-05T17:05:00Z,3313,Yankee Stadium,New York Yankees,Toronto Blue Jays,147,141,0,3,3,573186,Marcus Stroman,579328,Yusei Kikuchi
746497,2024-04-05,2024-04-05T17:10:00Z,2394,Comerica Park,Detroit Tigers,Oakland Athletics,116,133,5,4,9,669373,Tarik Skubal,676664,JP Sears
746897,2024-04-05,2024-04-05T18:20:00Z,17,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,112,119,9,7,16,543294,Kyle Hendricks,676272,Bobby Miller
746576,2024-04-05,2024-04-05T20:10:00Z,19,Coors Field,Colorado Rockies,Tampa Bay Rays,115,139,10,7,17,596295,Austin Gomber,641793,Zack Littell
745524,2024-04-05,2024-04-05T20:12:00Z,31,PNC Park,Pittsburgh Pirates,Baltimore Orioles,134,110,2,5,7,683003,Jared Jones,680570,Grayson Rodriguez
745361,2024-04-05,2024-04-05T20:35:00Z,2395,Oracle Park,San Francisco Giants,San Diego Padres,137,135,3,2,5,663855,Jordan Hicks,656302,Dylan Cease
746733,2024-04-05,2024-04-05T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,New York Mets,113,121,2,3,5,668881,Hunter Greene,500779,Jose Quintana
744874,2024-04-05,2024-04-05T22:45:00Z,3309,Nationals Park,Washington Nationals,Philadelphia Phillies,120,143,0,4,4,571578,Patrick Corbin,605400,Aaron Nola
747143,2024-04-05,2024-04-05T23:20:00Z,4705,Truist Park,Atlanta Braves,Arizona Diamondbacks,144,109,6,5,11,675911,Spencer Strider,674072,Tommy Henry
746328,2024-04-05,2024-04-05T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,2,1,3,663903,Brady Singer,607200,Erick Fedde
745033,2024-04-05,2024-04-06T00:05:00Z,5325,Globe Life Field,Texas Rangers,Houston Astros,140,117,10,2,12,674003,Cody Bradford,686613,Hunter Brown
746007,2024-04-05,2024-04-06T00:10:00Z,32,American Family Field,Milwaukee Brewers,Seattle Mariners,158,136,6,5,11,642547,Freddy Peralta,669302,Logan Gilbert
746249,2024-04-05,2024-04-06T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Boston Red Sox,108,111,6,8,14,656288,Griffin Canning,676710,Kutter Crawford
746498,2024-04-06,2024-04-06T17:10:00Z,2394,Comerica Park,Detroit Tigers,Oakland Athletics,116,133,0,4,4,628317,Kenta Maeda,621112,Paul Blackburn
745926,2024-04-06,2024-04-06T18:10:00Z,3312,Target Field,Minnesota Twins,Cleveland Guardians,142,114,1,3,4,657746,Joe Ryan,471911,Carlos Carrasco
745197,2024-04-06,2024-04-06T18:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Miami Marlins,138,146,3,1,4,571927,Steven Matz,669432,Trevor Rogers
746896,2024-04-06,2024-04-06T20:05:00Z,17,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,112,119,1,4,5,696136,Jordan Wicks,808967,Yoshinobu Yamamoto
745522,2024-04-06,2024-04-06T20:05:00Z,31,PNC Park,Pittsburgh Pirates,Baltimore Orioles,134,110,5,4,9,663559,Bailey Falter,669330,Tyler Wells
744873,2024-04-06,2024-04-06T20:05:00Z,3309,Nationals Park,Washington Nationals,Philadelphia Phillies,120,143,2,5,7,663623,Jake Irvin,624133,Ranger Suarez
746731,2024-04-06,2024-04-06T20:10:00Z,2602,Great American Ball Park,Cincinnati Reds,New York Mets,113,121,9,6,15,607259,Nick Martinez,622663,Luis Severino
745031,2024-04-06,2024-04-06T23:05:00Z,5325,Globe Life Field,Texas Rangers,Houston Astros,140,117,7,2,9,592351,Jon Gray,641585,J.P. France
745766,2024-04-06,2024-04-06T23:05:00Z,3313,Yankee Stadium,New York Yankees,Toronto Blue Jays,147,141,9,8,17,657376,Clarke Schmidt,592332,Kevin Gausman
746329,2024-04-06,2024-04-06T23:10:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,3,0,3,608379,Michael Wacha,623167,Chris Flexen
746006,2024-04-06,2024-04-06T23:10:00Z,32,American Family Field,Milwaukee Brewers,Seattle Mariners,158,136,3,5,8,669084,DL Hall,682243,Bryce Miller
747140,2024-04-06,2024-04-06T23:20:00Z,4705,Truist Park,Atlanta Braves,Arizona Diamondbacks,144,109,9,8,17,608331,Max Fried,694297,Brandon Pfaadt
746575,2024-04-06,2024-04-07T00:10:00Z,19,Coors Field,Colorado Rockies,Tampa Bay Rays,115,139,6,8,14,663372,Ryan Feltner,641302,Tyler Alexander
745359,2024-04-06,2024-04-07T01:05:00Z,2395,Oracle Park,San Francisco Giants,San Diego Padres,137,135,0,4,4,676775,Keaton Winn,650633,Michael King
746248,2024-04-06,2024-04-07T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Boston Red Sox,108,111,2,1,3,672282,Reid Detmers,676477,Garrett Whitlock
745523,2024-04-07,2024-04-07T17:35:00Z,31,PNC Park,Pittsburgh Pirates,Baltimore Orioles,134,110,3,2,5,594835,Marco Gonzales,665152,Dean Kremer
744871,2024-04-07,2024-04-07T17:35:00Z,3309,Nationals Park,Washington Nationals,Philadelphia Phillies,120,143,3,2,5,669022,MacKenzie Gore,650911,Cristopher Sánchez
747141,2024-04-07,2024-04-07T17:35:00Z,4705,Truist Park,Atlanta Braves,Arizona Diamondbacks,144,109,5,2,7,519242,Chris Sale,669194,Ryne Nelson
745765,2024-04-07,2024-04-07T17:35:00Z,3313,Yankee Stadium,New York Yankees,Toronto Blue Jays,147,141,8,3,11,661563,Luis Gil,670102,Bowden Francis
746734,2024-04-07,2024-04-07T17:40:00Z,2602,Great American Ball Park,Cincinnati Reds,New York Mets,113,121,1,3,4,671096,Andrew Abbott,640455,Sean Manaea
746493,2024-04-07,2024-04-07T17:40:00Z,2394,Comerica Park,Detroit Tigers,Oakland Athletics,116,133,1,7,8,656427,Jack Flaherty,671212,Joe Boyle
746330,2024-04-07,2024-04-07T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Chicago White Sox,118,145,5,3,8,679525,Alec Marsh,676979,Garrett Crochet
746003,2024-04-07,2024-04-07T18:10:00Z,32,American Family Field,Milwaukee Brewers,Seattle Mariners,158,136,12,4,16,607067,Colin Rea,676106,Emerson Hancock
745198,2024-04-07,2024-04-07T18:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Miami Marlins,138,146,3,10,13,502043,Kyle Gibson,676974,Max Meyer
746895,2024-04-07,2024-04-07T18:20:00Z,17,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,112,119,8,1,9,684007,Shota Imanaga,694813,Gavin Stone
746574,2024-04-07,2024-04-07T19:10:00Z,19,Coors Field,Colorado Rockies,Tampa Bay Rays,115,139,2,3,5,641712,Dakota Hudson,686752,Ryan Pepiot
745362,2024-04-07,2024-04-07T20:05:00Z,2395,Oracle Park,San Francisco Giants,San Diego Padres,137,135,3,2,5,657277,Logan Webb,663362,Matt Waldron
746251,2024-04-07,2024-04-07T20:07:00Z,1,Angel Stadium,Los Angeles Angels,Boston Red Sox,108,111,2,12,14,681217,Chase Silseth,656557,Tanner Houck
745032,2024-04-07,2024-04-07T23:10:00Z,5325,Globe Life Field,Texas Rangers,Houston Astros,140,117,1,3,4,641540,Dane Dunning,669854,Ronel Blanco
746654,2024-04-08,2024-04-08T21:10:00Z,5,Progressive Field,Cleveland Guardians,Chicago White Sox,114,145,4,0,4,663474,Triston McKenzie,621383,Tanner Banks
745761,2024-04-08,2024-04-08T22:05:00Z,3313,Yankee Stadium,New York Yankees,Miami Marlins,147,146,7,0,7,641482,Nestor Cortes,666200,Jesús Luzardo
745520,2024-04-08,2024-04-08T22:40:00Z,31,PNC Park,Pittsburgh Pirates,Detroit Tigers,134,116,7,4,11,656605,Mitch Keller,681857,Reese Olson
746735,2024-04-08,2024-04-08T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,113,158,10,8,18,668933,Graham Ashcraft,676879,Aaron Ashby
744956,2024-04-08,2024-04-08T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Seattle Mariners,141,136,5,2,7,621244,José Berríos,622491,Luis Castillo
747142,2024-04-08,2024-04-08T23:20:00Z,4705,Truist Park,Atlanta Braves,New York Mets,144,121,7,8,15,450203,Charlie Morton,527054,Julio Teheran
745925,2024-04-08,2024-04-08T23:40:00Z,3312,Target Field,Minnesota Twins,Los Angeles Dodgers,142,119,2,4,6,641927,Bailey Ober,572020,James Paxton
745194,2024-04-08,2024-04-08T23:45:00Z,2889,Busch Stadium,St. Louis Cardinals,Philadelphia Phillies,138,143,3,5,8,571945,Miles Mikolas,605513,Spencer Turnbull
745034,2024-04-08,2024-04-09T00:05:00Z,5325,Globe Life Field,Texas Rangers,Houston Astros,140,117,5,10,15,571760,Andrew Heaney,668874,Blair Henley
746569,2024-04-08,2024-04-09T00:40:00Z,19,Coors Field,Colorado Rockies,Arizona Diamondbacks,115,109,7,5,12,607536,Kyle Freeland,668678,Zac Gallen
746252,2024-04-08,2024-04-09T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Tampa Bay Rays,108,139,7,1,8,542881,Tyler Anderson,621107,Zach Eflin
745432,2024-04-08,2024-04-09T01:40:00Z,2680,Petco Park,San Diego Padres,Chicago Cubs,135,112,9,8,17,506433,Yu Darvish,665871,Javier Assad
745363,2024-04-08,2024-04-09T01:45:00Z,2395,Oracle Park,San Francisco Giants,Washington Nationals,137,120,1,8,9,605483,Blake Snell,592866,Trevor Williams
745517,2024-04-09,2024-04-09T16:35:00Z,31,PNC Park,Pittsburgh Pirates,Detroit Tigers,134,116,3,5,8,527048,Martín Pérez,663554,Casey Mize
746981,2024-04-09,2024-04-09T18:10:00Z,3,Fenway Park,Boston Red Sox,Baltimore Orioles,111,110,1,7,8,678394,Brayan Bello,669203,Corbin Burnes
746653,2024-04-09,2024-04-09T22:10:00Z,5,Progressive Field,Cleveland Guardians,Chicago White Sox,114,145,5,7,12,671106,Logan Allen,647336,Michael Soroka
746732,2024-04-09,2024-04-09T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,113,158,5,9,14,593423,Frankie Montas,605452,Joe Ross
