game_pk,date,game_time_utc,venue_id,venue_name,home_team,away_team,home_team_id,away_team_id,home_runs,away_runs,total_runs,home_sp_id,home_sp_name,away_sp_id,away_sp_name
823487,2026-03-29,2026-03-29T17:35:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Texas Rangers,143,140,3,8,11,666200,Jesús Luzardo,669022,MacKenzie Gore
824944,2026-03-29,2026-03-29T17:35:00Z,4705,Truist Park,Atlanta Braves,Kansas City Royals,144,118,1,4,5,656550,Grant Holmes,607625,Seth Lugo
822837,2026-03-29,2026-03-29T17:37:00Z,14,Rogers Centre,Toronto Blue Jays,Athletics,141,133,5,2,7,641778,Eric Lauer,806960,Luis Morales
824538,2026-03-29,2026-03-29T17:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Boston Red Sox,113,111,3,2,5,695076,Rhett Lowder,813349,Connelly Early
823647,2026-03-29,2026-03-29T17:40:00Z,3289,Citi Field,New York Mets,Pittsburgh Pirates,121,134,3,4,7,690997,Nolan McLean,669387,Carmen Mlodzinski
823891,2026-03-29,2026-03-29T17:40:00Z,4169,loanDepot park,Miami Marlins,Colorado Rockies,146,115,4,3,7,676974,Max Meyer,500779,Jose Quintana
824215,2026-03-29,2026-03-29T18:10:00Z,2392,Daikin Park,Houston Astros,Los Angeles Angels,117,108,9,7,16,837227,Tatsuya Imai,686799,Jack Kochanowicz
823810,2026-03-29,2026-03-29T18:10:00Z,32,American Family Field,Milwaukee Brewers,Chicago White Sox,158,145,9,7,16,687075,Brandon Sproat,641743,Anthony Kay
823079,2026-03-29,2026-03-29T18:15:00Z,2889,Busch Stadium,St. Louis Cardinals,Tampa Bay Rays,138,139,7,11,18,669160,Dustin May,571927,Steven Matz
824700,2026-03-29,2026-03-29T18:20:00Z,17,Wrigley Field,Chicago Cubs,Washington Nationals,112,120,3,6,9,684007,Shota Imanaga,663623,Jake Irvin
823160,2026-03-29,2026-03-29T23:20:00Z,680,T-Mobile Park,Seattle Mariners,Cleveland Guardians,136,114,8,0,8,676106,Emerson Hancock,677944,Slade Cecconi
824135,2026-03-30,2026-03-30T20:10:00Z,7,Kauffman Stadium,Kansas City Royals,Minnesota Twins,118,142,3,1,4,663460,Kris Bubic,680573,Simeon Woods Richardson
824863,2026-03-30,2026-03-30T22:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Texas Rangers,110,140,2,5,7,605135,Chris Bassitt,683004,Jack Leiter
824539,2026-03-30,2026-03-30T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,113,134,2,0,2,695505,Chase Burns,677952,Braxton Ashcraft
823484,2026-03-30,2026-03-30T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,143,120,2,13,15,592836,Taijuan Walker,656492,Foster Griffin
823890,2026-03-30,2026-03-30T22:40:00Z,4169,loanDepot park,Miami Marlins,Chicago White Sox,146,145,4,9,13,663978,Chris Paddack,663436,Davis Martin
822834,2026-03-30,2026-03-30T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Colorado Rockies,141,115,5,14,19,664074,Cody Ponce,608372,Tomoyuki Sugano
824943,2026-03-30,2026-03-30T23:15:00Z,4705,Truist Park,Atlanta Braves,Athletics,144,133,4,0,4,693821,Bryce Elder,682052,Jacob Lopez
824702,2026-03-30,2026-03-30T23:40:00Z,17,Wrigley Field,Chicago Cubs,Los Angeles Angels,112,108,7,2,9,665795,Edward Cabrera,696270,Ryan Johnson
823809,2026-03-30,2026-03-30T23:40:00Z,32,American Family Field,Milwaukee Brewers,Tampa Bay Rays,158,139,2,3,5,690986,Kyle Harrison,607259,Nick Martinez
823080,2026-03-30,2026-03-30T23:45:00Z,2889,Busch Stadium,St. Louis Cardinals,New York Mets,138,121,2,4,6,681517,Kyle Leahy,605280,Clay Holmes
824214,2026-03-30,2026-03-31T00:10:00Z,2392,Daikin Park,Houston Astros,Boston Red Sox,117,111,8,1,9,621121,Lance McCullers Jr.,624133,Ranger Suarez
823320,2026-03-30,2026-03-31T01:40:00Z,2680,Petco Park,San Diego Padres,San Francisco Giants,135,137,2,3,5,621111,Walker Buehler,694738,Landen Roupp
823159,2026-03-30,2026-03-31T01:40:00Z,680,T-Mobile Park,Seattle Mariners,New York Yankees,136,147,2,1,3,622491,Luis Castillo,677960,Ryan Weathers
825108,2026-03-30,2026-03-31T02:10:00Z,15,Chase Field,Arizona Diamondbacks,Detroit Tigers,109,116,9,6,15,647336,Michael Soroka,434378,Justin Verlander
823972,2026-03-30,2026-03-31T02:10:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Cleveland Guardians,119,114,2,4,6,808963,Roki Sasaki,800048,Parker Messick
824861,2026-03-31,2026-03-31T22:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Texas Rangers,110,140,5,8,13,621107,Zach Eflin,594798,Jacob deGrom
824537,2026-03-31,2026-03-31T22:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,113,134,3,8,11,682227,Brandon Williamson,696149,Bubba Chandler
823485,2026-03-31,2026-03-31T22:40:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,143,120,3,2,5,691725,Andrew Painter,676571,PJ Poulin
823888,2026-03-31,2026-03-31T22:40:00Z,4169,loanDepot park,Miami Marlins,Chicago White Sox,146,145,9,2,11,676083,Janson Junk,607200,Erick Fedde
822836,2026-03-31,2026-03-31T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Colorado Rockies,141,115,5,1,6,453286,Max Scherzer,663372,Ryan Feltner
824942,2026-03-31,2026-03-31T23:15:00Z,4705,Truist Park,Atlanta Braves,Athletics,144,133,2,5,7,660761,José Suarez,650644,Aaron Civale
824699,2026-03-31,2026-03-31T23:40:00Z,17,Wrigley Field,Chicago Cubs,Los Angeles Angels,112,108,0,2,2,592791,Jameson Taillon,667755,José Soriano
823807,2026-03-31,2026-03-31T23:40:00Z,32,American Family Field,Milwaukee Brewers,Tampa Bay Rays,158,139,6,2,8,605540,Brandon Woodruff,663556,Shane McClanahan
823077,2026-03-31,2026-03-31T23:45:00Z,2889,Busch Stadium,St. Louis Cardinals,New York Mets,138,121,3,0,3,669467,Andre Pallante,673540,Kodai Senga
824212,2026-03-31,2026-04-01T00:10:00Z,2392,Daikin Park,Houston Astros,Boston Red Sox,117,111,9,2,11,686613,Hunter Brown,678394,Brayan Bello
825107,2026-03-31,2026-04-01T01:40:00Z,15,Chase Field,Arizona Diamondbacks,Detroit Tigers,109,116,7,5,12,694297,Brandon Pfaadt,663554,Casey Mize
823322,2026-03-31,2026-04-01T01:40:00Z,2680,Petco Park,San Diego Padres,San Francisco Giants,135,137,3,9,12,608566,Germán Márquez,657277,Logan Webb
823158,2026-03-31,2026-04-01T01:40:00Z,680,T-Mobile Park,Seattle Mariners,New York Yankees,136,147,0,5,5,669302,Logan Gilbert,608331,Max Fried
823969,2026-03-31,2026-04-01T02:10:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Cleveland Guardians,119,114,4,1,5,660271,Shohei Ohtani,676440,Tanner Bibee
824940,2026-04-01,2026-04-01T16:15:00Z,4705,Truist Park,Atlanta Braves,Athletics,144,133,5,1,6,519242,Chris Sale,622663,Luis Severino
824860,2026-04-01,2026-04-01T16:35:00Z,2,Oriole Park at Camden Yards,Baltimore Orioles,Texas Rangers,110,140,8,3,11,669432,Trevor Rogers,543135,Nathan Eovaldi
824536,2026-04-01,2026-04-01T16:40:00Z,2602,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,113,134,3,8,11,671096,Andrew Abbott,694973,Paul Skenes
823483,2026-04-01,2026-04-01T17:05:00Z,2681,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,143,120,6,5,11,650911,Cristopher Sánchez,676917,Cade Cavalli
822835,2026-04-01,2026-04-01T17:07:00Z,14,Rogers Centre,Toronto Blue Jays,Colorado Rockies,141,115,1,2,3,592332,Kevin Gausman,607536,Kyle Freeland
823889,2026-04-01,2026-04-01T17:10:00Z,4169,loanDepot park,Miami Marlins,Chicago White Sox,146,145,10,0,10,645261,Sandy Alcantara,681343,Shane Smith
823078,2026-04-01,2026-04-01T17:15:00Z,2889,Busch Stadium,St. Louis Cardinals,New York Mets,138,121,2,1,3,669461,Matthew Liberatore,642547,Freddy Peralta
823806,2026-04-01,2026-04-01T17:40:00Z,32,American Family Field,Milwaukee Brewers,Tampa Bay Rays,158,139,8,2,10,694819,Jacob Misiorowski,656876,Drew Rasmussen
824211,2026-04-01,2026-04-01T18:10:00Z,2392,Daikin Park,Houston Astros,Boston Red Sox,117,111,6,4,10,681347,Mike Burrows,676979,Garrett Crochet
824698,2026-04-01,2026-04-01T18:20:00Z,17,Wrigley Field,Chicago Cubs,Los Angeles Angels,112,108,6,2,8,571510,Matthew Boyd,579328,Yusei Kikuchi
825106,2026-04-01,2026-04-01T19:40:00Z,15,Chase Field,Arizona Diamondbacks,Detroit Tigers,109,116,1,0,1,668678,Zac Gallen,669373,Tarik Skubal
823321,2026-04-01,2026-04-01T20:10:00Z,2680,Petco Park,San Diego Padres,San Francisco Giants,135,137,7,1,8,601713,Nick Pivetta,605288,Adrian Houser
823157,2026-04-01,2026-04-01T20:10:00Z,680,T-Mobile Park,Seattle Mariners,New York Yankees,136,147,3,5,8,669923,George Kirby,693645,Cam Schlittler
824136,2026-04-01,2026-04-01T23:40:00Z,7,Kauffman Stadium,Kansas City Royals,Minnesota Twins,118,142,13,9,22,702070,Noah Cameron,657746,Joe Ryan
823970,2026-04-01,2026-04-02T00:20:00Z,22,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Cleveland Guardians,119,114,1,4,5,808967,Yoshinobu Yamamoto,668909,Gavin Williams
824133,2026-04-02,2026-04-02T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Minnesota Twins,118,142,1,5,6,666142,Cole Ragans,671737,Taj Bradley
825105,2026-04-02,2026-04-03T01:40:00Z,15,Chase Field,Arizona Diamondbacks,Atlanta Braves,109,144,2,17,19,669194,Ryne Nelson,625643,Reynaldo López
823242,2026-04-02,2026-04-03T01:45:00Z,2395,Oracle Park,San Francisco Giants,New York Mets,137,121,7,2,9,592662,Robbie Ray,656849,David Peterson
822758,2026-04-03,2026-04-03T17:05:00Z,3309,Nationals Park,Washington Nationals,Los Angeles Dodgers,120,119,6,13,19,571945,Miles Mikolas,686218,Emmet Sheehan
824299,2026-04-03,2026-04-03T17:10:00Z,2394,Comerica Park,Detroit Tigers,St. Louis Cardinals,116,138,4,0,4,664285,Framber Valdez,700241,Michael McGreevy
823568,2026-04-03,2026-04-03T17:35:00Z,3313,Yankee Stadium,New York Yankees,Miami Marlins,147,146,8,2,10,701542,Will Warren,691587,Eury Pérez
824786,2026-04-03,2026-04-03T18:10:00Z,3,Fenway Park,Boston Red Sox,San Diego Padres,111,135,5,2,7,543243,Sonny Gray,650633,Michael King
824621,2026-04-03,2026-04-03T18:10:00Z,4,Rate Field,Chicago White Sox,Toronto Blue Jays,145,141,5,4,9,691799,Grant Taylor,656302,Dylan Cease
822919,2026-04-03,2026-04-03T20:05:00Z,5325,Globe Life Field,Texas Rangers,Cincinnati Reds,140,113,3,5,8,669022,MacKenzie Gore,663903,Brady Singer
824458,2026-04-03,2026-04-03T20:10:00Z,5,Progressive Field,Cleveland Guardians,Chicago Cubs,114,112,4,1,5,676282,Joey Cantillo,690990,Cade Horton
823732,2026-04-03,2026-04-03T20:10:00Z,3312,Target Field,Minnesota Twins,Tampa Bay Rays,142,139,10,4,14,641927,Bailey Ober,671212,Joe Boyle
824377,2026-04-03,2026-04-03T20:10:00Z,19,Coors Field,Colorado Rockies,Philadelphia Phillies,115,143,1,10,11,547179,Michael Lorenzen,605400,Aaron Nola
823406,2026-04-03,2026-04-03T20:12:00Z,31,PNC Park,Pittsburgh Pirates,Baltimore Orioles,134,110,5,4,9,656605,Mitch Keller,680694,Kyle Bradish
824056,2026-04-03,2026-04-04T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Seattle Mariners,108,136,1,3,4,672282,Reid Detmers,693433,Bryan Woo
825026,2026-04-03,2026-04-04T01:40:00Z,2529,Sutter Health Park,Athletics,Houston Astros,133,117,11,4,15,605488,Jeffrey Springs,664299,Cristian Javier
825103,2026-04-03,2026-04-04T01:45:00Z,15,Chase Field,Arizona Diamondbacks,Atlanta Braves,109,144,0,2,2,593958,Eduardo Rodriguez,656550,Grant Holmes
823240,2026-04-03,2026-04-04T02:15:00Z,2395,Oracle Park,San Francisco Giants,New York Mets,137,121,3,10,13,641816,Tyler Mahle,690997,Nolan McLean
824622,2026-04-04,2026-04-04T18:10:00Z,4,Rate Field,Chicago White Sox,Toronto Blue Jays,145,141,6,3,9,691799,Grant Taylor,689254,Mason Fluharty
824132,2026-04-04,2026-04-04T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Milwaukee Brewers,118,158,2,5,7,679883,Luinder Avila,694477,Chad Patrick
824134,2026-04-04,2026-04-04T23:10:00Z,7,Kauffman Stadium,Kansas City Royals,Milwaukee Brewers,118,158,8,2,10,607625,Seth Lugo,701656,Logan Henderson
822757,2026-04-04,2026-04-04T20:05:00Z,3309,Nationals Park,Washington Nationals,Los Angeles Dodgers,120,119,5,10,15,663623,Jake Irvin,607192,Tyler Glasnow
825027,2026-04-04,2026-04-04T20:05:00Z,2529,Sutter Health Park,Athletics,Houston Astros,133,117,0,11,11,806960,Luis Morales,837227,Tatsuya Imai
823404,2026-04-04,2026-04-04T20:05:00Z,31,PNC Park,Pittsburgh Pirates,Baltimore Orioles,134,110,3,2,5,669387,Carmen Mlodzinski,669358,Shane Baz
824782,2026-04-04,2026-04-04T20:10:00Z,3,Fenway Park,Boston Red Sox,San Diego Padres,111,135,2,3,5,813349,Connelly Early,681190,Randy Vásquez
822920,2026-04-04,2026-04-04T23:05:00Z,5325,Globe Life Field,Texas Rangers,Cincinnati Reds,140,113,0,2,2,677958,Kumar Rocker,695076,Rhett Lowder
823569,2026-04-04,2026-04-04T23:05:00Z,3313,Yankee Stadium,New York Yankees,Miami Marlins,147,146,9,7,16,677960,Ryan Weathers,676974,Max Meyer
823730,2026-04-04,2026-04-04T23:10:00Z,3312,Target Field,Minnesota Twins,Tampa Bay Rays,142,139,1,7,8,690953,Mick Abel,571927,Steven Matz
825104,2026-04-04,2026-04-04T23:15:00Z,15,Chase Field,Arizona Diamondbacks,Atlanta Braves,109,144,2,1,3,647336,Michael Soroka,693821,Bryce Elder
824378,2026-04-04,2026-04-05T00:10:00Z,19,Coors Field,Colorado Rockies,Philadelphia Phillies,115,143,1,2,3,657514,Brennan Bernardino,666200,Jesús Luzardo
823239,2026-04-04,2026-04-05T01:05:00Z,2395,Oracle Park,San Francisco Giants,New York Mets,137,121,0,9,9,694738,Landen Roupp,605280,Clay Holmes
824054,2026-04-04,2026-04-05T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Seattle Mariners,108,136,1,0,1,686799,Jack Kochanowicz,676106,Emerson Hancock
824459,2026-04-05,2026-04-05T17:10:00Z,5,Progressive Field,Cleveland Guardians,Chicago Cubs,114,112,0,1,1,677944,Slade Cecconi,665795,Edward Cabrera
824460,2026-04-05,2026-04-05T17:15:00Z,5,Progressive Field,Cleveland Guardians,Chicago Cubs,114,112,6,5,11,800048,Parker Messick,684007,Shota Imanaga
822756,2026-04-05,2026-04-05T17:35:00Z,3309,Nationals Park,Washington Nationals,Los Angeles Dodgers,120,119,6,8,14,656492,Foster Griffin,808963,Roki Sasaki
823405,2026-04-05,2026-04-05T17:35:00Z,31,PNC Park,Pittsburgh Pirates,Baltimore Orioles,134,110,8,2,10,677952,Braxton Ashcraft,605135,Chris Bassitt
824781,2026-04-05,2026-04-05T17:35:00Z,3,Fenway Park,Boston Red Sox,San Diego Padres,111,135,6,8,14,624133,Ranger Suarez,621111,Walker Buehler
823566,2026-04-05,2026-04-05T17:35:00Z,3313,Yankee Stadium,New York Yankees,Miami Marlins,147,146,6,7,13,608331,Max Fried,664126,Pete Fairbanks
823729,2026-04-05,2026-04-05T18:10:00Z,3312,Target Field,Minnesota Twins,Tampa Bay Rays,142,139,1,4,5,680573,Simeon Woods Richardson,607259,Nick Martinez
824620,2026-04-05,2026-04-05T18:10:00Z,4,Rate Field,Chicago White Sox,Toronto Blue Jays,145,141,3,0,3,663436,Davis Martin,641778,Eric Lauer
824131,2026-04-05,2026-04-05T18:10:00Z,7,Kauffman Stadium,Kansas City Royals,Milwaukee Brewers,118,158,5,8,13,663460,Kris Bubic,690986,Kyle Harrison
822917,2026-04-05,2026-04-05T18:35:00Z,5325,Globe Life Field,Texas Rangers,Cincinnati Reds,140,113,1,2,3,683004,Jack Leiter,695505,Chase Burns
824379,2026-04-05,2026-04-05T19:10:00Z,19,Coors Field,Colorado Rockies,Philadelphia Phillies,115,143,4,1,5,608372,Tomoyuki Sugano,592836,Taijuan Walker
825025,2026-04-05,2026-04-05T20:05:00Z,2529,Sutter Health Park,Athletics,Houston Astros,133,117,12,10,22,682052,Jacob Lopez,621121,Lance McCullers Jr.
823238,2026-04-05,2026-04-05T20:05:00Z,2395,Oracle Park,San Francisco Giants,New York Mets,137,121,2,5,7,657277,Logan Webb,673540,Kodai Senga
824053,2026-04-05,2026-04-05T20:07:00Z,1,Angel Stadium,Los Angeles Angels,Seattle Mariners,108,136,8,7,15,691946,George Klassen,622491,Luis Castillo
825102,2026-04-05,2026-04-05T20:10:00Z,15,Chase Field,Arizona Diamondbacks,Atlanta Braves,109,144,6,5,11,694297,Brandon Pfaadt,527048,Martín Pérez
824296,2026-04-05,2026-04-05T23:20:00Z,2394,Comerica Park,Detroit Tigers,St. Louis Cardinals,116,138,3,5,8,672456,Keider Montero,681517,Kyle Leahy
823002,2026-04-06,2026-04-06T20:10:00Z,12,Tropicana Field,Tampa Bay Rays,Chicago Cubs,139,112,6,4,10,663556,Shane McClanahan,592791,Jameson Taillon
824456,2026-04-06,2026-04-06T22:10:00Z,5,Progressive Field,Cleveland Guardians,Kansas City Royals,114,118,2,4,6,676440,Tanner Bibee,608379,Michael Wacha
823401,2026-04-06,2026-04-06T22:40:00Z,31,PNC Park,Pittsburgh Pirates,San Diego Padres,134,135,0,5,5,696149,Bubba Chandler,608566,Germán Márquez
823886,2026-04-06,2026-04-06T22:40:00Z,4169,loanDepot park,Miami Marlins,Cincinnati Reds,146,113,0,2,2,676083,Janson Junk,682227,Brandon Williamson
822755,2026-04-06,2026-04-06T22:45:00Z,3309,Nationals Park,Washington Nationals,St. Louis Cardinals,120,138,9,6,15,641793,Zack Littell,669467,Andre Pallante
824783,2026-04-06,2026-04-06T22:45:00Z,3,Fenway Park,Boston Red Sox,Milwaukee Brewers,111,158,6,8,14,678394,Brayan Bello,605540,Brandon Woodruff
822832,2026-04-06,2026-04-06T23:07:00Z,14,Rogers Centre,Toronto Blue Jays,Los Angeles Dodgers,141,119,2,14,16,453286,Max Scherzer,680736,Justin Wrobleski
823728,2026-04-06,2026-04-06T23:40:00Z,3312,Target Field,Minnesota Twins,Detroit Tigers,142,116,7,3,10,657746,Joe Ryan,663554,Casey Mize
824619,2026-04-06,2026-04-06T23:40:00Z,4,Rate Field,Chicago White Sox,Baltimore Orioles,145,110,1,2,3,691799,Grant Taylor,687064,Brandon Young
822918,2026-04-06,2026-04-07T00:05:00Z,5325,Globe Life Field,Texas Rangers,Seattle Mariners,140,136,2,1,3,594798,Jacob deGrom,669302,Logan Gilbert
824376,2026-04-06,2026-04-07T00:40:00Z,19,Coors Field,Colorado Rockies,Houston Astros,115,117,9,7,16,663372,Ryan Feltner,675989,Cody Bolton
824052,2026-04-06,2026-04-07T01:38:00Z,1,Angel Stadium,Los Angeles Angels,Atlanta Braves,108,144,6,2,8,667755,José Soriano,519242,Chris Sale
823237,2026-04-06,2026-04-07T01:45:00Z,2395,Oracle Park,San Francisco Giants,Philadelphia Phillies,137,143,4,6,10,605288,Adrian Houser,691725,Andrew Painter
824457,2026-04-07,2026-04-07T17:10:00Z,5,Progressive Field,Cleveland Guardians,Kansas City Royals,114,118,2,1,3,668909,Gavin Williams,702070,Noah Cameron
824618,2026-04-07,2026-04-07T19:10:00Z,4,Rate Field,Chicago White Sox,Baltimore Orioles,145,110,2,4,6,681343,Shane Smith,669432,Trevor Rogers
823648,2026-04-07,2026-04-07T20:10:00Z,3289,Citi Field,New York Mets,Arizona Diamondbacks,121,109,4,3,7,642547,Freddy Peralta,668678,Zac Gallen
823402,2026-04-07,2026-04-07T22:40:00Z,31,PNC Park,Pittsburgh Pirates,San Diego Padres,134,135,7,1,8,694973,Paul Skenes,601713,Nick Pivetta
822999,2026-04-07,2026-04-07T22:40:00Z,12,Tropicana Field,Tampa Bay Rays,Chicago Cubs,139,112,2,9,11,669438,Mason Englert,665871,Javier Assad
823887,2026-04-07,2026-04-07T22:40:00Z,4169,loanDepot park,Miami Marlins,Cincinnati Reds,146,113,3,6,9,645261,Sandy Alcantara,671096,Andrew Abbott
822754,2026-04-07,2026-04-07T22:45:00Z,3309,Nationals Park,Washington Nationals,St. Louis Cardinals,120,138,6,7,13,676917,Cade Cavalli,669461,Matthew Liberatore
