date,away_team_abbr,home_team_abbr,away_team,home_team,open_total,close_total,away_final,home_final,season
2017-04-06,LAA,OAK,Los Angeles Angels,Oakland Athletics,8.5,8.0,1,5,2017
2017-04-06,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,7.5,8.0,5,2,2017
2017-04-06,SEA,HOU,Seattle Mariners,Houston Astros,8.5,9.0,4,2,2017
2017-04-06,CUB,STL,Chicago Cubs,St. Louis Cardinals,7.5,7.5,6,4,2017
2017-04-07,ATL,PIT,Atlanta Braves,Pittsburgh Pirates,8.0,8.0,4,5,2017
2017-04-07,WAS,PHI,Washington Nationals,Philadelphia Phillies,7.0,7.0,7,6,2017
2017-04-07,LOS,COL,LOS,Colorado Rockies,11.5,12.5,1,2,2017
2017-04-07,SFO,SDG,San Francisco Giants,San Diego Padres,8.0,8.5,6,7,2017
2017-04-07,MIA,NYM,Miami Marlins,New York Mets,7.5,7.5,7,2,2017
2017-04-07,CUB,MIL,Chicago Cubs,Milwaukee Brewers,9.0,9.0,1,2,2017
2017-04-07,CIN,STL,Cincinnati Reds,St. Louis Cardinals,8.0,8.0,2,0,2017
2017-04-07,BOS,DET,Boston Red Sox,Detroit Tigers,8.0,8.0,5,6,2017
2017-04-07,NYY,BAL,New York Yankees,Baltimore Orioles,9.0,8.5,5,6,2017
2017-04-07,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,8.0,7.5,8,10,2017
2017-04-07,OAK,TEX,Oakland Athletics,Texas Rangers,9.5,10.0,5,10,2017
2017-04-07,MIN,CWS,Minnesota Twins,Chicago White Sox,8.5,8.5,3,1,2017
2017-04-07,KAN,HOU,Kansas City Royals,Houston Astros,8.5,9.0,5,1,2017
2017-04-07,SEA,LAA,Seattle Mariners,Los Angeles Angels,8.5,8.5,1,5,2017
2017-04-07,CLE,ARI,Cleveland Guardians,Arizona Diamondbacks,9.5,10.0,3,7,2017
2017-04-08,CIN,STL,Cincinnati Reds,St. Louis Cardinals,8.0,8.5,4,10,2017
2017-04-08,WAS,PHI,Washington Nationals,Philadelphia Phillies,8.5,8.5,3,17,2017
2017-04-08,ATL,PIT,Atlanta Braves,Pittsburgh Pirates,7.5,8.5,4,6,2017
2017-04-08,MIA,NYM,Miami Marlins,New York Mets,7.5,8.0,8,1,2017
2017-04-08,CUB,MIL,Chicago Cubs,Milwaukee Brewers,8.5,9.0,11,6,2017
2017-04-08,LOS,COL,LOS,Colorado Rockies,9.0,9.0,2,4,2017
2017-04-08,SFO,SDG,San Francisco Giants,San Diego Padres,7.0,7.5,1,2,2017
2017-04-08,MIN,CWS,Minnesota Twins,Chicago White Sox,8.5,9.0,2,6,2017
2017-04-08,BOS,DET,Boston Red Sox,Detroit Tigers,9.0,8.5,1,4,2017
2017-04-08,KAN,HOU,Kansas City Royals,Houston Astros,7.5,7.5,7,3,2017
2017-04-08,NYY,BAL,New York Yankees,Baltimore Orioles,8.0,7.5,4,5,2017
2017-04-08,OAK,TEX,Oakland Athletics,Texas Rangers,8.5,9.0,6,1,2017
2017-04-08,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,7.0,7.5,2,3,2017
2017-04-08,SEA,LAA,Seattle Mariners,Los Angeles Angels,8.0,8.0,4,5,2017
2017-04-08,CLE,ARI,Cleveland Guardians,Arizona Diamondbacks,9.0,9.5,2,11,2017
2017-04-09,ATL,PIT,Atlanta Braves,Pittsburgh Pirates,7.0,7.5,5,6,2017
2017-04-09,WAS,PHI,Washington Nationals,Philadelphia Phillies,7.0,8.0,3,4,2017
2017-04-09,CUB,MIL,Chicago Cubs,Milwaukee Brewers,8.0,8.0,7,4,2017
2017-04-09,CIN,STL,Cincinnati Reds,St. Louis Cardinals,8.0,8.0,8,0,2017
2017-04-09,LOS,COL,LOS,Colorado Rockies,11.0,10.0,10,6,2017
2017-04-09,SFO,SDG,San Francisco Giants,San Diego Padres,7.5,7.0,5,3,2017
2017-04-09,MIA,NYM,Miami Marlins,New York Mets,6.5,7.0,2,5,2017
2017-04-09,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,7.5,8.0,2,7,2017
2017-04-09,BOS,DET,Boston Red Sox,Detroit Tigers,8.5,8.5,7,5,2017
2017-04-09,NYY,BAL,New York Yankees,Baltimore Orioles,8.5,8.5,7,3,2017
2017-04-09,OAK,TEX,Oakland Athletics,Texas Rangers,9.5,10.0,1,8,2017
2017-04-09,MIN,CWS,Minnesota Twins,Chicago White Sox,8.0,8.0,4,1,2017
2017-04-09,KAN,HOU,Kansas City Royals,Houston Astros,8.0,8.5,4,5,2017
2017-04-09,SEA,LAA,Seattle Mariners,Los Angeles Angels,8.0,8.5,9,10,2017
2017-04-09,CLE,ARI,Cleveland Guardians,Arizona Diamondbacks,9.5,9.5,2,3,2017
2017-04-10,ARI,SFO,Arizona Diamondbacks,San Francisco Giants,8.5,8.0,1,4,2017
2017-04-10,NYM,PHI,New York Mets,Philadelphia Phillies,7.5,8.0,4,3,2017
2017-04-10,STL,WAS,St. Louis Cardinals,Washington Nationals,8.0,8.5,6,14,2017
2017-04-10,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,8.0,8.5,7,1,2017
2017-04-10,LOS,CUB,LOS,Chicago Cubs,9.5,7.0,2,3,2017
2017-04-10,SDG,COL,San Diego Padres,Colorado Rockies,11.0,11.0,5,3,2017
2017-04-10,BOS,DET,Boston Red Sox,Detroit Tigers,7.5,7.5,1,2,2017
2017-04-10,OAK,KAN,Oakland Athletics,Kansas City Royals,8.5,8.5,2,0,2017
2017-04-10,HOU,SEA,Houston Astros,Seattle Mariners,8.0,7.5,0,6,2017
2017-04-10,TAM,NYY,Tampa Bay Rays,New York Yankees,8.0,8.0,1,8,2017
2017-04-11,ATL,MIA,Atlanta Braves,Miami Marlins,8.5,8.5,4,8,2017
2017-04-11,STL,WAS,St. Louis Cardinals,Washington Nationals,8.5,8.5,3,8,2017
2017-04-11,NYM,PHI,New York Mets,Philadelphia Phillies,8.0,9.0,14,4,2017
2017-04-11,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,8.0,8.5,6,2,2017
2017-04-11,SDG,COL,San Diego Padres,Colorado Rockies,11.5,12.0,2,3,2017
2017-04-11,ARI,SFO,Arizona Diamondbacks,San Francisco Giants,8.0,7.5,4,3,2017
2017-04-11,MIN,DET,Minnesota Twins,Detroit Tigers,8.5,9.5,1,2,2017
2017-04-11,CWS,CLE,Chicago White Sox,Cleveland Guardians,8.5,8.5,1,2,2017
2017-04-11,BAL,BOS,Baltimore Orioles,Boston Red Sox,9.5,9.0,1,8,2017
2017-04-11,TEX,LAA,Texas Rangers,Los Angeles Angels,8.0,8.0,5,6,2017
2017-04-11,HOU,SEA,Houston Astros,Seattle Mariners,8.0,8.5,7,5,2017
2017-04-11,MIL,TOR,Milwaukee Brewers,Toronto Blue Jays,9.0,8.0,4,3,2017
2017-04-12,SDG,COL,San Diego Padres,Colorado Rockies,12.0,12.0,6,0,2017
2017-04-12,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,8.0,8.0,9,2,2017
2017-04-12,NYM,PHI,New York Mets,Philadelphia Phillies,8.5,8.0,5,4,2017
2017-04-12,STL,WAS,St. Louis Cardinals,Washington Nationals,7.5,8.0,6,1,2017
2017-04-12,ATL,MIA,Atlanta Braves,Miami Marlins,8.5,8.0,5,4,2017
2017-04-12,LOS,CUB,LOS,Chicago Cubs,7.5,7.0,2,0,2017
2017-04-12,ARI,SFO,Arizona Diamondbacks,San Francisco Giants,8.0,8.5,2,6,2017
2017-04-12,MIN,DET,Minnesota Twins,Detroit Tigers,8.5,8.5,3,5,2017
2017-04-12,CWS,CLE,Chicago White Sox,Cleveland Guardians,8.5,8.0,2,1,2017
2017-04-12,TAM,NYY,Tampa Bay Rays,New York Yankees,8.5,8.0,4,8,2017
2017-04-12,BAL,BOS,Baltimore Orioles,Boston Red Sox,9.5,9.5,12,5,2017
2017-04-12,OAK,KAN,Oakland Athletics,Kansas City Royals,8.5,8.5,8,3,2017
2017-04-12,TEX,LAA,Texas Rangers,Los Angeles Angels,8.5,8.5,8,3,2017
2017-04-12,HOU,SEA,Houston Astros,Seattle Mariners,8.5,8.5,10,5,2017
2017-04-12,MIL,TOR,Milwaukee Brewers,Toronto Blue Jays,8.5,8.5,2,0,2017
2017-04-13,NYM,MIA,New York Mets,Miami Marlins,8.0,8.0,9,8,2017
2017-04-13,LOS,CUB,LOS,Chicago Cubs,7.5,7.0,0,4,2017
2017-04-13,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,9.0,9.0,5,1,2017
2017-04-13,COL,SFO,Colorado Rockies,San Francisco Giants,6.5,6.5,3,1,2017
2017-04-13,CWS,CLE,Chicago White Sox,Cleveland Guardians,8.5,8.0,10,4,2017
2017-04-13,MIN,DET,Minnesota Twins,Detroit Tigers,8.5,8.5,11,5,2017
2017-04-13,TEX,LAA,Texas Rangers,Los Angeles Angels,8.0,8.0,8,3,2017
2017-04-13,TAM,NYY,Tampa Bay Rays,New York Yankees,8.5,8.0,2,3,2017
2017-04-13,BAL,TOR,Baltimore Orioles,Toronto Blue Jays,8.5,8.5,2,1,2017
2017-04-13,OAK,KAN,Oakland Athletics,Kansas City Royals,8.5,9.0,1,3,2017
2017-04-13,PIT,BOS,Pittsburgh Pirates,Boston Red Sox,9.5,9.5,3,4,2017
2017-04-14,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,7.0,7.0,4,2,2017
2017-04-14,NYM,MIA,New York Mets,Miami Marlins,7.0,7.5,2,3,2017
2017-04-14,PHI,WAS,Philadelphia Phillies,Washington Nationals,8.0,7.5,2,3,2017
2017-04-14,SDG,ATL,San Diego Padres,Atlanta Braves,7.5,8.0,2,5,2017
2017-04-14,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,9.0,9.0,10,4,2017
2017-04-14,ARI,LOS,Arizona Diamondbacks,LOS,6.0,6.0,1,7,2017
2017-04-14,COL,SFO,Colorado Rockies,San Francisco Giants,7.0,6.5,2,8,2017
2017-04-14,DET,CLE,Detroit Tigers,Cleveland Guardians,8.5,8.5,7,6,2017
2017-04-14,BAL,TOR,Baltimore Orioles,Toronto Blue Jays,8.5,8.0,6,4,2017
2017-04-14,TAM,BOS,Tampa Bay Rays,Boston Red Sox,8.5,8.0,10,5,2017
2017-04-14,CWS,MIN,Chicago White Sox,Minnesota Twins,9.0,9.5,2,1,2017
2017-04-14,LAA,KAN,Los Angeles Angels,Kansas City Royals,8.5,9.0,1,7,2017
2017-04-14,HOU,OAK,Houston Astros,Oakland Athletics,7.5,7.5,7,2,2017
2017-04-14,TEX,SEA,Texas Rangers,Seattle Mariners,8.0,7.5,1,2,2017
2017-04-14,STL,NYY,St. Louis Cardinals,New York Yankees,8.0,7.5,3,4,2017
2017-04-15,NYM,MIA,New York Mets,Miami Marlins,7.5,7.5,4,5,2017
2017-04-15,PHI,WAS,Philadelphia Phillies,Washington Nationals,8.5,8.0,4,2,2017
2017-04-15,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,8.5,8.5,5,7,2017
2017-04-15,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,9.5,10.5,8,7,2017
2017-04-15,COL,SFO,Colorado Rockies,San Francisco Giants,8.0,7.5,5,0,2017
2017-04-15,SDG,ATL,San Diego Padres,Atlanta Braves,8.0,8.5,2,4,2017
2017-04-15,ARI,LOS,Arizona Diamondbacks,LOS,8.0,7.5,4,8,2017
2017-04-15,DET,CLE,Detroit Tigers,Cleveland Guardians,7.5,8.0,6,13,2017
2017-04-15,BAL,TOR,Baltimore Orioles,Toronto Blue Jays,8.5,9.0,1,2,2017
2017-04-15,LAA,KAN,Los Angeles Angels,Kansas City Royals,8.5,9.0,2,3,2017
2017-04-15,CWS,MIN,Chicago White Sox,Minnesota Twins,8.0,7.0,0,6,2017
2017-04-15,TAM,BOS,Tampa Bay Rays,Boston Red Sox,7.5,8.5,1,2,2017
2017-04-15,HOU,OAK,Houston Astros,Oakland Athletics,8.0,7.5,10,6,2017
2017-04-15,TEX,SEA,Texas Rangers,Seattle Mariners,8.0,7.5,0,5,2017
2017-04-15,STL,NYY,St. Louis Cardinals,New York Yankees,8.0,8.0,2,3,2017
2017-04-16,NYM,MIA,New York Mets,Miami Marlins,8.0,8.5,2,4,2017
2017-04-16,PHI,WAS,Philadelphia Phillies,Washington Nationals,8.0,9.0,4,6,2017
2017-04-16,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,9.0,9.0,4,2,2017
2017-04-16,SDG,ATL,San Diego Padres,Atlanta Braves,8.0,8.0,2,9,2017
2017-04-16,PIT,CUB,Pittsburgh Pirates,Chicago Cubs,8.5,8.0,6,1,2017
2017-04-16,COL,SFO,Colorado Rockies,San Francisco Giants,7.5,7.5,4,3,2017
2017-04-16,ARI,LOS,Arizona Diamondbacks,LOS,7.5,8.0,3,1,2017
2017-04-16,DET,CLE,Detroit Tigers,Cleveland Guardians,8.5,9.5,4,1,2017
2017-04-16,BAL,TOR,Baltimore Orioles,Toronto Blue Jays,8.5,8.0,11,4,2017
2017-04-16,LAA,KAN,Los Angeles Angels,Kansas City Royals,9.0,8.5,0,1,2017
2017-04-16,TAM,BOS,Tampa Bay Rays,Boston Red Sox,9.0,9.5,5,7,2017
2017-04-16,TEX,SEA,Texas Rangers,Seattle Mariners,7.5,8.0,7,8,2017
2017-04-16,CWS,MIN,Chicago White Sox,Minnesota Twins,8.5,9.5,3,1,2017
2017-04-16,STL,NYY,St. Louis Cardinals,New York Yankees,8.5,8.5,3,9,2017
2017-04-17,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,8.0,8.0,1,2,2017
2017-04-17,SDG,ATL,San Diego Padres,Atlanta Braves,8.5,8.5,4,5,2017
2017-04-17,MIL,CUB,Milwaukee Brewers,Chicago Cubs,7.5,6.5,6,3,2017
2017-04-17,ARI,LOS,Arizona Diamondbacks,LOS,7.5,7.5,4,2,2017
2017-04-17,TAM,BOS,Tampa Bay Rays,Boston Red Sox,9.5,10.0,3,4,2017
2017-04-17,CWS,NYY,Chicago White Sox,New York Yankees,8.5,8.5,4,7,2017
2017-04-17,CLE,MIN,Cleveland Guardians,Minnesota Twins,8.5,8.5,3,1,2017
2017-04-17,LAA,HOU,Los Angeles Angels,Houston Astros,9.0,8.5,0,3,2017
2017-04-17,TEX,OAK,Texas Rangers,Oakland Athletics,8.0,7.5,7,0,2017
2017-04-17,MIA,SEA,Miami Marlins,Seattle Mariners,8.5,8.5,1,6,2017
2017-04-18,WAS,ATL,Washington Nationals,Atlanta Braves,8.0,8.0,3,1,2017
2017-04-18,PHI,NYM,Philadelphia Phillies,New York Mets,8.5,7.5,6,2,2017
2017-04-18,MIL,CUB,Milwaukee Brewers,Chicago Cubs,9.5,9.0,7,9,2017
2017-04-18,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,8.0,8.0,1,2,2017
2017-04-18,ARI,SDG,Arizona Diamondbacks,San Diego Padres,8.0,8.0,11,2,2017
2017-04-18,COL,LOS,Colorado Rockies,LOS,8.0,7.5,4,3,2017
2017-04-18,CWS,NYY,Chicago White Sox,New York Yankees,8.5,7.0,4,1,2017
2017-04-18,BOS,TOR,Boston Red Sox,Toronto Blue Jays,8.5,8.5,8,7,2017
2017-04-18,DET,TAM,Detroit Tigers,Tampa Bay Rays,8.0,7.5,1,5,2017
2017-04-18,LAA,HOU,Los Angeles Angels,Houston Astros,8.5,8.5,5,2,2017
2017-04-18,CLE,MIN,Cleveland Guardians,Minnesota Twins,9.0,9.0,11,4,2017
2017-04-18,TEX,OAK,Texas Rangers,Oakland Athletics,7.0,7.0,2,4,2017
2017-04-18,BAL,CIN,Baltimore Orioles,Cincinnati Reds,9.0,9.0,3,9,2017
2017-04-18,SFO,KAN,San Francisco Giants,Kansas City Royals,9.0,9.5,2,1,2017
2017-04-18,MIA,SEA,Miami Marlins,Seattle Mariners,8.5,8.5,5,0,2017
2017-04-19,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,7.5,8.0,1,2,2017
2017-04-19,MIL,CUB,Milwaukee Brewers,Chicago Cubs,7.5,6.5,4,7,2017
2017-04-19,PHI,NYM,Philadelphia Phillies,New York Mets,8.0,7.0,4,5,2017
2017-04-19,WAS,ATL,Washington Nationals,Atlanta Braves,8.0,8.5,14,4,2017
2017-04-19,ARI,SDG,Arizona Diamondbacks,San Diego Padres,7.5,7.0,0,1,2017
2017-04-19,COL,LOS,Colorado Rockies,LOS,6.5,6.0,2,4,2017
2017-04-19,TEX,OAK,Texas Rangers,Oakland Athletics,8.5,8.5,1,9,2017
2017-04-19,BOS,TOR,Boston Red Sox,Toronto Blue Jays,8.5,8.0,0,3,2017
2017-04-19,CWS,NYY,Chicago White Sox,New York Yankees,8.5,7.5,1,9,2017
2017-04-19,DET,TAM,Detroit Tigers,Tampa Bay Rays,7.5,7.5,7,8,2017
2017-04-19,LAA,HOU,Los Angeles Angels,Houston Astros,8.5,8.5,1,5,2017
2017-04-19,MIA,SEA,Miami Marlins,Seattle Mariners,7.5,8.0,5,10,2017
2017-04-19,BAL,CIN,Baltimore Orioles,Cincinnati Reds,9.5,9.0,2,0,2017
2017-04-19,SFO,KAN,San Francisco Giants,Kansas City Royals,7.5,7.5,0,2,2017
2017-04-20,WAS,ATL,Washington Nationals,Atlanta Braves,7.5,8.0,3,2,2017
2017-04-20,PHI,NYM,Philadelphia Phillies,New York Mets,6.5,6.5,6,4,2017
2017-04-20,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,8.0,8.5,5,7,2017
2017-04-20,ARI,SDG,Arizona Diamondbacks,San Diego Padres,7.5,8.0,1,4,2017
2017-04-20,BOS,TOR,Boston Red Sox,Toronto Blue Jays,7.5,7.0,4,1,2017
2017-04-20,CLE,MIN,Cleveland Guardians,Minnesota Twins,8.0,8.0,6,2,2017
2017-04-20,DET,TAM,Detroit Tigers,Tampa Bay Rays,8.0,8.0,1,8,2017
2017-04-20,KAN,TEX,Kansas City Royals,Texas Rangers,9.0,8.5,0,1,2017
2017-04-20,LAA,HOU,Los Angeles Angels,Houston Astros,8.5,7.5,1,2,2017
2017-04-20,SEA,OAK,Seattle Mariners,Oakland Athletics,8.0,7.0,6,9,2017
2017-04-20,BAL,CIN,Baltimore Orioles,Cincinnati Reds,9.0,8.5,2,1,2017
2017-04-21,ATL,PHI,Atlanta Braves,Philadelphia Phillies,8.0,8.0,3,4,2017
2017-04-21,WAS,NYM,Washington Nationals,New York Mets,6.5,7.0,4,3,2017
2017-04-21,CUB,CIN,Chicago Cubs,Cincinnati Reds,8.5,8.0,6,5,2017
2017-04-21,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,8.5,8.5,6,3,2017
2017-04-21,SFO,COL,San Francisco Giants,Colorado Rockies,10.5,9.0,5,6,2017
2017-04-21,LOS,ARI,LOS,Arizona Diamondbacks,9.5,9.5,5,13,2017
2017-04-21,MIA,SDG,Miami Marlins,San Diego Padres,7.5,8.0,3,5,2017
2017-04-21,BOS,BAL,Boston Red Sox,Baltimore Orioles,8.5,8.0,0,2,2017
2017-04-21,HOU,TAM,Houston Astros,Tampa Bay Rays,8.0,8.5,6,3,2017
2017-04-21,KAN,TEX,Kansas City Royals,Texas Rangers,9.0,8.5,2,6,2017
2017-04-21,CLE,CWS,Cleveland Guardians,Chicago White Sox,7.5,7.0,3,0,2017
2017-04-21,DET,MIN,Detroit Tigers,Minnesota Twins,7.5,8.0,3,6,2017
2017-04-21,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,9.0,8.5,8,7,2017
2017-04-21,SEA,OAK,Seattle Mariners,Oakland Athletics,7.5,8.0,1,3,2017
2017-04-21,NYY,PIT,New York Yankees,Pittsburgh Pirates,8.0,7.5,3,6,2017
2017-04-22,CUB,CIN,Chicago Cubs,Cincinnati Reds,8.0,7.5,12,8,2017
2017-04-22,WAS,NYM,Washington Nationals,New York Mets,7.0,6.5,3,1,2017
2017-04-22,ATL,PHI,Atlanta Braves,Philadelphia Phillies,8.0,7.5,3,4,2017
2017-04-22,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,8.5,9.0,4,1,2017
2017-04-22,LOS,ARI,LOS,Arizona Diamondbacks,9.0,9.5,5,11,2017
2017-04-22,SFO,COL,San Francisco Giants,Colorado Rockies,11.0,10.5,3,12,2017
2017-04-22,MIA,SDG,Miami Marlins,San Diego Padres,8.0,8.5,6,3,2017
2017-04-22,HOU,TAM,Houston Astros,Tampa Bay Rays,8.5,8.5,3,6,2017
2017-04-22,CLE,CWS,Cleveland Guardians,Chicago White Sox,8.5,8.0,7,0,2017
2017-04-22,DET,MIN,Detroit Tigers,Minnesota Twins,9.0,9.5,5,4,2017
2017-04-22,SEA,OAK,Seattle Mariners,Oakland Athletics,8.0,8.0,3,4,2017
2017-04-22,KAN,TEX,Kansas City Royals,Texas Rangers,9.0,8.5,1,2,2017
2017-04-22,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.5,8.5,2,4,2017
2017-04-22,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,9.0,9.0,4,5,2017
2017-04-22,NYY,PIT,New York Yankees,Pittsburgh Pirates,7.0,6.5,11,5,2017
2017-04-23,CUB,CIN,Chicago Cubs,Cincinnati Reds,9.0,9.5,5,7,2017
2017-04-23,ATL,PHI,Atlanta Braves,Philadelphia Phillies,8.5,8.5,2,5,2017
2017-04-23,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,8.5,8.5,6,4,2017
2017-04-23,SFO,COL,San Francisco Giants,Colorado Rockies,11.0,11.5,0,8,2017
2017-04-23,LOS,ARI,LOS,Arizona Diamondbacks,9.0,9.0,6,2,2017
2017-04-23,MIA,SDG,Miami Marlins,San Diego Padres,8.5,9.0,7,3,2017
2017-04-23,WAS,NYM,Washington Nationals,New York Mets,7.0,7.0,6,3,2017
2017-04-23,HOU,TAM,Houston Astros,Tampa Bay Rays,8.5,8.5,6,4,2017
2017-04-23,CLE,CWS,Cleveland Guardians,Chicago White Sox,8.5,8.0,2,6,2017
2017-04-23,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.0,8.0,6,2,2017
2017-04-23,DET,MIN,Detroit Tigers,Minnesota Twins,8.5,8.5,13,4,2017
2017-04-23,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,8.5,8.0,6,2,2017
2017-04-23,SEA,OAK,Seattle Mariners,Oakland Athletics,8.0,8.5,11,1,2017
2017-04-23,KAN,TEX,Kansas City Royals,Texas Rangers,8.5,8.0,2,5,2017
2017-04-23,NYY,PIT,New York Yankees,Pittsburgh Pirates,8.0,7.5,1,2,2017
2017-04-24,CUB,PIT,Chicago Cubs,Pittsburgh Pirates,8.5,8.0,14,3,2017
2017-04-24,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,8.5,8.5,7,11,2017
2017-04-24,WAS,COL,Washington Nationals,Colorado Rockies,11.0,12.0,4,8,2017
2017-04-24,SDG,ARI,San Diego Padres,Arizona Diamondbacks,9.5,9.0,6,7,2017
2017-04-24,LOS,SFO,LOS,San Francisco Giants,8.0,8.0,1,2,2017
2017-04-24,KAN,CWS,Kansas City Royals,Chicago White Sox,8.0,7.5,1,12,2017
2017-04-24,MIN,TEX,Minnesota Twins,Texas Rangers,9.5,10.0,3,2,2017
2017-04-24,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,8.5,7.5,3,6,2017
2017-04-24,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,8.5,8.0,1,2,2017
